7.407 | 0.010 | Spitzer IRS (Cassis), low-res
7.421 | 0.019 | Spitzer IRS (Cassis), low-res
7.438 | 0.010 | Spitzer IRS (Cassis), low-res
7.452 | 0.018 | Spitzer IRS (Cassis), low-res
7.469 | 0.014 | Spitzer IRS (Cassis), low-res
7.483 | 0.013 | Spitzer IRS (Cassis), low-res
7.420 | 0.013 | Spitzer IRS (Cassis), low-res
7.447 | 0.013 | Spitzer IRS (Cassis), low-res
7.482 | 0.009 | Spitzer IRS (Cassis), low-res
7.509 | 0.018 | Spitzer IRS (Cassis), low-res
7.544 | 0.014 | Spitzer IRS (Cassis), low-res
7.571 | 0.014 | Spitzer IRS (Cassis), low-res
7.606 | 0.009 | Spitzer IRS (Cassis), low-res
7.633 | 0.017 | Spitzer IRS (Cassis), low-res
7.668 | 0.016 | Spitzer IRS (Cassis), low-res
7.695 | 0.018 | Spitzer IRS (Cassis), low-res
7.730 | 0.021 | Spitzer IRS (Cassis), low-res
7.757 | 0.022 | Spitzer IRS (Cassis), low-res
7.792 | 0.024 | Spitzer IRS (Cassis), low-res
7.819 | 0.024 | Spitzer IRS (Cassis), low-res
7.854 | 0.017 | Spitzer IRS (Cassis), low-res
7.881 | 0.032 | Spitzer IRS (Cassis), low-res
7.943 | 0.032 | Spitzer IRS (Cassis), low-res
7.978 | 0.024 | Spitzer IRS (Cassis), low-res
8.005 | 0.024 | Spitzer IRS (Cassis), low-res
8.040 | 0.023 | Spitzer IRS (Cassis), low-res
8.067 | 0.023 | Spitzer IRS (Cassis), low-res
8.102 | 0.020 | Spitzer IRS (Cassis), low-res
8.128 | 0.020 | Spitzer IRS (Cassis), low-res
8.164 | 0.018 | Spitzer IRS (Cassis), low-res
8.190 | 0.017 | Spitzer IRS (Cassis), low-res
8.226 | 0.016 | Spitzer IRS (Cassis), low-res
8.252 | 0.016 | Spitzer IRS (Cassis), low-res
8.288 | 0.015 | Spitzer IRS (Cassis), low-res
8.314 | 0.014 | Spitzer IRS (Cassis), low-res
8.350 | 0.012 | Spitzer IRS (Cassis), low-res
8.376 | 0.011 | Spitzer IRS (Cassis), low-res
8.412 | 0.009 | Spitzer IRS (Cassis), low-res
8.438 | 0.009 | Spitzer IRS (Cassis), low-res
8.474 | 0.007 | Spitzer IRS (Cassis), low-res
14.000 | 0.003 | Spitzer IRS (Cassis), hi-res
14.011 | 0.002 | Spitzer IRS (Cassis), hi-res
14.022 | 0.004 | Spitzer IRS (Cassis), hi-res
14.032 | 0.004 | Spitzer IRS (Cassis), hi-res
14.043 | 0.002 | Spitzer IRS (Cassis), hi-res
14.053 | 0.006 | Spitzer IRS (Cassis), hi-res
14.064 | 0.004 | Spitzer IRS (Cassis), hi-res
14.075 | 0.006 | Spitzer IRS (Cassis), hi-res
14.085 | 0.004 | Spitzer IRS (Cassis), hi-res
14.096 | 0.006 | Spitzer IRS (Cassis), hi-res
14.106 | 0.006 | Spitzer IRS (Cassis), hi-res
14.117 | 0.005 | Spitzer IRS (Cassis), hi-res
14.128 | 0.004 | Spitzer IRS (Cassis), hi-res
14.138 | 0.003 | Spitzer IRS (Cassis), hi-res
14.149 | 0.005 | Spitzer IRS (Cassis), hi-res
14.159 | 0.005 | Spitzer IRS (Cassis), hi-res
14.170 | 0.012 | Spitzer IRS (Cassis), hi-res
14.181 | 0.000 | Spitzer IRS (Cassis), hi-res
14.191 | 0.000 | Spitzer IRS (Cassis), hi-res
14.202 | 0.000 | Spitzer IRS (Cassis), hi-res
14.212 | 0.000 | Spitzer IRS (Cassis), hi-res
14.223 | 0.000 | Spitzer IRS (Cassis), hi-res
14.233 | 0.000 | Spitzer IRS (Cassis), hi-res
14.244 | 0.000 | Spitzer IRS (Cassis), hi-res
14.255 | 0.000 | Spitzer IRS (Cassis), hi-res
14.265 | 0.000 | Spitzer IRS (Cassis), hi-res
14.276 | 0.000 | Spitzer IRS (Cassis), hi-res
14.286 | 0.000 | Spitzer IRS (Cassis), hi-res
14.297 | 0.000 | Spitzer IRS (Cassis), hi-res
14.307 | 0.000 | Spitzer IRS (Cassis), hi-res
14.318 | 0.000 | Spitzer IRS (Cassis), hi-res
14.328 | 0.000 | Spitzer IRS (Cassis), hi-res
14.339 | 0.000 | Spitzer IRS (Cassis), hi-res
14.349 | 0.000 | Spitzer IRS (Cassis), hi-res
14.360 | 0.000 | Spitzer IRS (Cassis), hi-res
14.371 | 0.000 | Spitzer IRS (Cassis), hi-res
14.381 | 0.000 | Spitzer IRS (Cassis), hi-res
14.392 | 0.000 | Spitzer IRS (Cassis), hi-res
14.021 | 0.000 | Spitzer IRS (Cassis), hi-res
14.033 | 0.000 | Spitzer IRS (Cassis), hi-res
14.044 | 0.000 | Spitzer IRS (Cassis), hi-res
14.056 | 0.000 | Spitzer IRS (Cassis), hi-res
14.067 | 0.000 | Spitzer IRS (Cassis), hi-res
14.079 | 0.000 | Spitzer IRS (Cassis), hi-res
14.090 | 0.000 | Spitzer IRS (Cassis), hi-res
14.102 | 0.000 | Spitzer IRS (Cassis), hi-res
14.113 | 0.000 | Spitzer IRS (Cassis), hi-res
14.125 | 0.000 | Spitzer IRS (Cassis), hi-res
14.136 | 0.000 | Spitzer IRS (Cassis), hi-res
14.148 | 0.000 | Spitzer IRS (Cassis), hi-res
14.159 | 0.000 | Spitzer IRS (Cassis), hi-res
14.171 | 0.000 | Spitzer IRS (Cassis), hi-res
14.182 | 0.000 | Spitzer IRS (Cassis), hi-res
14.194 | 0.000 | Spitzer IRS (Cassis), hi-res
14.205 | 0.004 | Spitzer IRS (Cassis), hi-res
14.216 | 0.006 | Spitzer IRS (Cassis), hi-res
14.228 | 0.004 | Spitzer IRS (Cassis), hi-res
14.239 | 0.014 | Spitzer IRS (Cassis), hi-res
14.251 | 0.006 | Spitzer IRS (Cassis), hi-res
14.262 | 0.007 | Spitzer IRS (Cassis), hi-res
14.274 | 0.003 | Spitzer IRS (Cassis), hi-res
14.285 | 0.004 | Spitzer IRS (Cassis), hi-res
14.297 | 0.007 | Spitzer IRS (Cassis), hi-res
14.308 | 0.006 | Spitzer IRS (Cassis), hi-res
14.320 | 0.004 | Spitzer IRS (Cassis), hi-res
14.331 | 0.003 | Spitzer IRS (Cassis), hi-res
14.343 | 0.007 | Spitzer IRS (Cassis), hi-res
14.354 | 0.004 | Spitzer IRS (Cassis), hi-res
14.366 | 0.005 | Spitzer IRS (Cassis), hi-res
14.377 | 0.004 | Spitzer IRS (Cassis), hi-res
14.388 | 0.007 | Spitzer IRS (Cassis), hi-res
14.400 | 0.009 | Spitzer IRS (Cassis), hi-res
14.411 | 0.006 | Spitzer IRS (Cassis), hi-res
14.423 | 0.005 | Spitzer IRS (Cassis), hi-res
14.434 | 0.003 | Spitzer IRS (Cassis), hi-res
14.446 | 0.008 | Spitzer IRS (Cassis), hi-res
14.457 | 0.007 | Spitzer IRS (Cassis), hi-res
14.469 | 0.006 | Spitzer IRS (Cassis), hi-res
14.480 | 0.004 | Spitzer IRS (Cassis), hi-res
14.491 | 0.004 | Spitzer IRS (Cassis), hi-res
14.503 | 0.007 | Spitzer IRS (Cassis), hi-res
14.514 | 0.005 | Spitzer IRS (Cassis), hi-res
14.525 | 0.003 | Spitzer IRS (Cassis), hi-res
14.537 | 0.007 | Spitzer IRS (Cassis), hi-res
14.548 | 0.004 | Spitzer IRS (Cassis), hi-res
14.560 | 0.002 | Spitzer IRS (Cassis), hi-res
14.571 | 0.005 | Spitzer IRS (Cassis), hi-res
14.582 | 0.011 | Spitzer IRS (Cassis), hi-res
14.594 | 0.007 | Spitzer IRS (Cassis), hi-res
14.605 | 0.003 | Spitzer IRS (Cassis), hi-res
14.616 | 0.006 | Spitzer IRS (Cassis), hi-res
14.628 | 0.008 | Spitzer IRS (Cassis), hi-res
14.639 | 0.018 | Spitzer IRS (Cassis), hi-res
14.651 | 0.005 | Spitzer IRS (Cassis), hi-res
14.662 | 0.007 | Spitzer IRS (Cassis), hi-res
14.673 | 0.006 | Spitzer IRS (Cassis), hi-res
14.685 | 0.007 | Spitzer IRS (Cassis), hi-res
14.696 | 0.006 | Spitzer IRS (Cassis), hi-res
14.708 | 0.006 | Spitzer IRS (Cassis), hi-res
14.719 | 0.005 | Spitzer IRS (Cassis), hi-res
14.730 | 0.005 | Spitzer IRS (Cassis), hi-res
14.742 | 0.007 | Spitzer IRS (Cassis), hi-res
14.753 | 0.005 | Spitzer IRS (Cassis), hi-res
14.765 | 0.008 | Spitzer IRS (Cassis), hi-res
14.776 | 0.006 | Spitzer IRS (Cassis), hi-res
14.787 | 0.006 | Spitzer IRS (Cassis), hi-res
14.799 | 0.005 | Spitzer IRS (Cassis), hi-res
14.810 | 0.005 | Spitzer IRS (Cassis), hi-res
14.822 | 0.006 | Spitzer IRS (Cassis), hi-res
14.833 | 0.005 | Spitzer IRS (Cassis), hi-res
14.844 | 0.005 | Spitzer IRS (Cassis), hi-res
14.856 | 0.005 | Spitzer IRS (Cassis), hi-res
14.867 | 0.007 | Spitzer IRS (Cassis), hi-res
14.878 | 0.006 | Spitzer IRS (Cassis), hi-res
14.890 | 0.005 | Spitzer IRS (Cassis), hi-res
14.901 | 0.004 | Spitzer IRS (Cassis), hi-res
14.912 | 0.005 | Spitzer IRS (Cassis), hi-res
14.924 | 0.005 | Spitzer IRS (Cassis), hi-res
14.935 | 0.004 | Spitzer IRS (Cassis), hi-res
14.946 | 0.005 | Spitzer IRS (Cassis), hi-res
14.958 | 0.006 | Spitzer IRS (Cassis), hi-res
14.969 | 0.003 | Spitzer IRS (Cassis), hi-res
14.981 | 0.003 | Spitzer IRS (Cassis), hi-res
14.992 | 0.002 | Spitzer IRS (Cassis), hi-res
15.003 | 0.003 | Spitzer IRS (Cassis), hi-res
15.015 | 0.003 | Spitzer IRS (Cassis), hi-res
15.026 | 0.002 | Spitzer IRS (Cassis), hi-res
15.037 | 0.000 | Spitzer IRS (Cassis), hi-res
15.049 | 0.003 | Spitzer IRS (Cassis), hi-res
15.060 | 0.003 | Spitzer IRS (Cassis), hi-res
15.071 | 0.007 | Spitzer IRS (Cassis), hi-res
15.083 | 0.000 | Spitzer IRS (Cassis), hi-res
15.094 | 0.004 | Spitzer IRS (Cassis), hi-res
15.105 | 0.004 | Spitzer IRS (Cassis), hi-res
15.117 | 0.000 | Spitzer IRS (Cassis), hi-res
15.128 | 0.000 | Spitzer IRS (Cassis), hi-res
